participant_id,session_id,wave,start_time,ra_id,ic,no_1,no_2,no_3,no_4,mi_1,mi_2,mi_3,mi_4,esoc_1,esoc_2,esoc_3,esoc_4,esoc_5,esoc_6,esoc_7,esoc_8,pre_1,pre_2,pre_3,pre_4,pre_5,pre_6,iclo_1,iclo_2,iclo_3,iclo_4,iclo_5,iclo_6,istate_1,istate_2,istate_3,istate_4,istate_5,istate_6,rwa_1,rwa_2,rwa_3,rwa_4,rwa_5,rwa_6,rwa_7,rwa_8,rwa_9,rwa_10,rwa_11,rwa_12,rwa_13,rwa_14,rwa_15,sdo_1,sdo_2,sdo_3,sdo_4,sdo_5,sdo_6,sdo_7,sdo_8,sdo_9,sdo_10,sdo_11,sdo_12,sdo_13,sdo_14,sdo_15,sdo_16,rz_1,rz_2,rz_3,rz_4,rz_5,rz_6,rz_7,rz_8,rz_9,rz_10,rz_11,rz_12,rz_13,rz_14,rz_15,rz_16,self_health,relative_health,self_rated_health,hp_1,hp_2,hp_3,bpjs_mandatory,bpjs_membership,bjps_service_class,bpjs_utility,healthcare_satisfaction,bpjs_deficit,bpjs_raise,hcw,hcw_healthcare_quality,future_use_bpjs,bpjs_benefits_1,bpjs_benefits_2,bpjs_benefits_3,bpjs_benefits_4,bpjs_benefits_5,at_jokowi,at_prabowo,hot_means,cold_means,which_candidates_intention,pol_behaviour,pol_interest,pol_info_1,pol_info_2,pol_info_3,pol_info_4,pol_info_5,pol_info_6,pol_info_7,attitude_2_politics,attitude_2_politicians,gender,age,household_income,edlevel,group_status,religion,occupation,ethnic_groups,city,dt_1,dt_2,dt_3,dt_4,dt_5,dt_6,dt_7,dt_8,dt_9,dt_10,dt_11,dt_12,dt_13,dt_14,dt_15,dt_16,dt_17,dt_18,dt_19,dt_20,dt_21,dt_22,dt_23,dt_24,dt_25,dt_26,dt_27,lt_1,lt_2,lt_3,lt_4,lt_5,lt_6,lt_7,lt_8,lt_9,lt_10,lt_11,lt_12,end_time,finished,q_viewer,lastpage,maxpage,missing,missrel,time_rsi,deg_time,wave_2_participation,,,,,,,,,,,,,,,,
800,431,1,11/27/2018 6:52,Septi,TRUE,4,3,6,6,3,4,7,6,4,7,4,2,7,5,4,6,4,1,4,2,5,6,7,1,4,7,7,6,1,1,7,6,5,2,9,2,5,1,7,5,9,1,9,7,9,5,9,9,7,4,2,2,2,2,2,1,1,4,4,5,3,1,1,1,1,5,5,5,3,4,2,3,1,1,1,3,1,4,5,3,3,Tidak,Ya,51,3,3,3,51,Tidak,NA,Tidak pernah,NA,"Tidak, tidak pernah mendengar sama sekali",NA,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,52,51,51,81,3,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,51,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,3,3,1,20,1,2,51,9,6,Jawa,Surabaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/27/2018 7:17,TRUE,FALSE,19,19,0,0,0.95,4,TRUE,,,,,,,,,,,,,,,,
800,432,2,3/20/2019 14:41,Dyah,TRUE,2,2,1,5,1,1,7,4,3,5,2,1,7,2,7,6,5,1,1,2,5,6,1,1,4,5,7,7,1,1,4,7,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tidak tahu,NA,Tidak pernah,NA,NA,NA,NA,NA,2,5,5,3,1,5,NA,NA,NA,NA,1,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,20,1,2,51,9,6,Jawa,Surabaya,5,3,3,5,3,1,3,3,3,4,3,3,3,2,5,1,4,2,3,4,1,2,5,2,5,1,3,4,5,5,3,5,5,5,5,5,5,5,5,3/20/2019 14:58,TRUE,FALSE,12,12,0,0,0.78,1,TRUE,,,,,,,,,,,,,,,,
1251,670,1,12/21/2018 15:13,Wiwid,TRUE,5,4,4,3,6,4,2,4,6,6,5,4,4,5,3,2,5,4,5,3,3,2,4,4,5,4,3,4,5,3,7,3,3,2,7,6,9,1,6,5,8,4,7,4,9,7,9,5,8,4,4,4,5,4,4,4,3,2,4,1,2,2,2,2,2,4,4,5,5,5,1,3,4,3,2,3,4,4,5,5,5,Tidak,Tidak,96,3,3,4,101,Ya,Kelas 2,Pernah,79,"Tidak, tidak pernah mendengar sama sekali",Saya akan tetap menjadi peserta dan tetap rutin membayar iuran,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,83,65,67,80,2,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,36,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,3,3,1,20,1,2,101,1,6,Jawa,Probolinggo ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/21/2018 15:43,TRUE,FALSE,19,19,0,0,0.98,6,FALSE,,,,,,,,,,,,,,,,
233,68,1,10/28/2018 16:55,Gita,TRUE,1,4,6,4,6,4,2,6,5,6,6,1,3,3,7,3,2,1,3,2,2,3,2,1,1,2,2,5,6,2,4,2,1,3,9,2,9,1,9,1,8,1,9,1,9,4,9,1,9,7,1,1,3,7,7,7,7,1,4,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,2,3,5,5,5,5,5,Tidak,Tidak,101,5,5,5,1,Tidak tahu,NA,Tidak pernah,NA,"Tidak, tidak pernah mendengar sama sekali",NA,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,1,51,26,101,1,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,101,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,4,4,2,21,1,2,101,1,2,Jawa,Surabaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/28/2018 23:29,TRUE,FALSE,19,19,0,0,0.77,3,TRUE,,,,,,,,,,,,,,,,
233,69,2,3/22/2019 0:51,Nina,TRUE,4,3,4,1,3,3,3,4,5,2,3,1,5,6,6,7,2,2,3,2,4,4,3,4,1,3,3,7,6,3,3,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ya,Tidak tahu,Tidak pernah,NA,NA,NA,NA,NA,8,3,4,4,3,4,NA,NA,NA,NA,1,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,21,1,2,101,1,2,Jawa,Surabaya,4,4,3,5,5,1,5,3,5,4,4,3,3,5,4,2,5,3,1,5,1,3,2,1,1,5,2,5,5,5,5,5,4,5,5,5,2,5,4,3/22/2019 2:09,TRUE,FALSE,12,12,0,0,0.63,0,TRUE,,,,,,,,,,,,,,,,
334,160,1,10/30/2018 14:21,Linda,TRUE,3,3,5,4,5,3,3,6,3,6,3,2,5,5,4,6,4,3,5,4,5,4,5,5,7,5,4,5,7,2,3,1,6,4,7,2,9,1,6,3,9,3,7,7,9,5,8,2,9,5,2,2,6,3,3,2,2,2,6,3,3,2,2,2,2,5,5,5,5,5,2,5,5,5,3,3,5,5,5,5,5,Tidak,Tidak,101,4,4,4,71,Ya,Tidak tahu,Tidak pernah,NA,"Ya, pernah mendengar",NA,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,26,76,26,91,6,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,61,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,YouTube,2,3,1,22,1,2,76,1,6,Jawa,Surabaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/30/2018 15:28,TRUE,FALSE,18,18,0,0,0.47,2,FALSE,,,,,,,,,,,,,,,,
358,186,1,10/31/2018 7:44,galuh,TRUE,7,1,7,4,1,2,4,7,7,7,4,4,4,4,4,7,1,1,4,7,1,1,4,4,4,4,1,1,4,4,4,4,4,4,9,9,9,1,5,5,9,1,9,5,9,1,9,5,9,7,4,7,7,1,4,4,4,1,7,1,4,1,1,1,1,5,5,3,3,3,1,1,5,5,1,3,1,3,5,5,3,Tidak,Tidak,101,5,5,5,101,Tidak,NA,Tidak pernah,NA,"Ya, pernah mendengar",NA,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,1,101,1,101,1,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,101,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,3,3,2,22,1,2,101,1,6,Jawa,Gresik,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/31/2018 8:08,TRUE,FALSE,19,19,0,0,1.13,12,TRUE,,,,,,,,,,,,,,,,
358,187,2,3/19/2019 9:30,Ochy,TRUE,1,1,7,4,1,1,7,4,2,7,4,7,7,7,7,7,1,4,4,7,4,4,1,1,1,4,4,7,4,4,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tidak,NA,Tidak pernah,NA,NA,NA,NA,NA,10,5,5,5,3,5,NA,NA,NA,NA,1,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,22,1,2,101,1,6,Jawa,Gresik,3,5,3,5,5,3,1,1,1,3,3,3,3,3,3,3,5,3,3,5,1,3,3,3,5,3,3,5,5,5,5,5,3,5,5,5,3,5,5,3/19/2019 9:42,TRUE,FALSE,12,12,0,0,1.1,10,TRUE,,,,,,,,,,,,,,,,
410,226,1,11/2/2018 4:03,Retno,TRUE,5,5,4,4,5,5,4,1,5,5,5,5,3,3,3,3,5,5,5,3,4,4,5,5,4,4,3,4,5,5,5,4,3,4,6,3,6,4,6,4,7,4,6,4,7,3,7,4,6,4,4,5,5,4,4,3,3,4,5,4,4,4,3,4,3,4,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,Tidak,Tidak,90,3,3,4,80,Tidak,NA,Pernah,43,"Ya, pernah mendengar",NA,"Ya, saya seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,41,28,60,65,7,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,63,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,4,4,2,22,1,2,64,1,6,Jawa,Surabaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/2/2018 4:15,TRUE,FALSE,19,19,0,0,2.05,72,FALSE,,,,,,,,,,,,,,,,
437,238,1,11/9/2018 9:40,Gita,TRUE,2,2,5,2,1,1,3,6,7,6,1,7,3,3,6,3,2,1,1,5,5,7,1,3,1,5,5,2,7,4,5,1,5,2,9,9,7,1,9,1,3,2,9,1,9,1,9,1,9,7,5,2,1,1,1,1,1,1,6,2,1,1,1,1,1,5,5,5,5,5,1,5,4,4,1,3,2,4,5,4,4,Tidak,Tidak,81,5,4,4,86,Ya,Tidak tahu,Pernah,36,"Ya, pernah mendengar",NA,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,11,67,31,86,4,Belum menentukan sikap,101,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,4,3,2,22,1,2,61,1,6,Jawa,Surabaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/9/2018 10:03,TRUE,FALSE,19,19,0,0,1.03,8,TRUE,,,,,,,,,,,,,,,,
437,239,2,3/19/2019 15:06,Ochy,TRUE,2,2,2,3,2,2,5,6,3,6,2,6,6,5,6,2,3,2,2,3,2,6,2,2,2,5,5,5,6,2,3,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tidak,NA,Tidak pernah,NA,NA,NA,NA,NA,9,4,4,4,4,4,NA,NA,NA,NA,3,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,22,1,2,61,1,6,Jawa,Surabaya,5,2,2,4,4,2,4,2,4,4,3,2,4,2,3,2,4,4,4,4,2,2,2,2,5,4,4,5,5,5,5,4,5,5,5,5,5,5,4,3/19/2019 15:27,TRUE,FALSE,12,12,0,0,0.72,3,TRUE,,,,,,,,,,,,,,,,
926,497,1,11/30/2018 4:39,LINDa,TRUE,7,1,5,6,7,6,2,2,7,7,7,1,3,3,2,7,6,6,6,2,2,2,6,7,6,1,2,2,6,5,7,4,2,1,8,3,8,1,9,3,9,3,9,4,9,5,9,3,9,7,1,4,4,5,2,2,3,5,6,4,4,6,4,4,4,5,5,5,4,4,2,4,5,4,3,3,4,5,4,5,5,Ya,Tidak,37,5,5,5,86,Ya,Kelas 3,Pernah,31,"Tidak, tidak pernah mendengar sama sekali",NA,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,18,85,1,101,7,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3,3,1,22,1,2,45,1,6,Jawa,Probolinggo ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/30/2018 4:55,TRUE,FALSE,19,19,0,0,1.5,30,TRUE,,,,,,,,,,,,,,,,
926,498,2,3/22/2019 13:07,Dyah,TRUE,4,2,4,2,7,4,3,4,7,4,7,2,6,6,2,3,7,6,7,2,4,2,3,4,6,5,3,6,6,2,6,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ya,Tidak tahu,Pernah,NA,NA,NA,NA,NA,8,5,5,5,5,5,NA,NA,NA,NA,6,Belum menentukan sikap,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,22,1,2,45,1,6,Jawa,Probolinggo ,4,4,2,5,5,3,3,2,3,5,3,3,1,3,5,1,5,2,4,5,1,2,1,3,5,1,2,5,5,5,5,5,5,5,5,5,5,5,5,3/22/2019 13:24,TRUE,FALSE,12,12,0,0,0.87,1,TRUE,,,,,,,,,,,,,,,,
1199,634,1,12/20/2018 12:05,Retno,TRUE,6,2,6,2,2,3,2,3,7,4,2,6,4,6,4,2,5,2,3,2,3,5,2,5,1,6,4,3,6,3,7,2,5,1,8,8,8,2,9,8,9,3,8,2,9,6,9,9,8,5,2,3,2,7,6,2,6,2,6,2,6,2,2,3,3,5,5,4,5,5,5,5,5,4,1,5,3,2,5,4,5,Tidak,Tidak,86,4,2,2,71,Ya,Tidak tahu,Tidak pernah,NA,"Ya, pernah mendengar",Saya akan tetap menjadi peserta dan tetap rutin membayar iuran,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,100,1,1,101,1,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,4,3,1,22,1,2,54,1,2,Jawa,Yogyakarta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/20/2018 12:26,TRUE,FALSE,18,19,1,1,1.4,22,FALSE,,,,,,,,,,,,,,,,
1166,608,1,12/19/2018 13:28,Dyah,TRUE,1,1,7,7,1,1,5,7,1,1,1,7,7,7,7,7,1,1,1,7,1,6,1,1,1,4,4,7,7,1,7,1,5,1,9,1,9,1,9,1,9,2,9,9,9,3,7,9,9,7,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,1,5,5,5,1,5,5,5,5,5,4,Tidak,Ya,85,5,5,4,89,Tidak,NA,Tidak pernah,NA,"Ya, pernah mendengar","Saya tetap akan menjadi peserta, namun kedepannya, saya ragu dapat membayar iuran secara rutin","Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,101,1,1,101,1,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,101,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,5,5,2,23,1,4,101,1,2,Jawa,Malang,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/19/2018 13:51,TRUE,FALSE,19,19,0,0,1.12,13,TRUE,,,,,,,,,,,,,,,,
1166,609,2,3/23/2019 8:10,Citra,TRUE,4,1,6,7,1,1,6,7,4,7,1,1,7,5,5,7,1,1,5,7,4,4,1,7,1,5,5,7,7,1,7,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tidak,NA,Tidak pernah,NA,NA,NA,NA,NA,8,5,4,5,3,1,NA,NA,NA,NA,1,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,23,1,4,101,1,2,Jawa,Malang,5,5,5,5,5,5,5,3,5,5,1,4,5,5,4,5,5,5,5,5,3,5,5,5,5,5,5,5,2,5,4,3,1,5,5,5,5,5,5,3/23/2019 8:19,TRUE,FALSE,12,12,0,0,1.42,42,TRUE,,,,,,,,,,,,,,,,
231,65,1,10/28/2018 15:38,Wiwid,TRUE,5,2,4,4,1,1,7,6,4,2,1,1,6,7,7,6,7,4,7,2,7,7,1,4,1,6,5,7,1,1,4,7,6,3,8,2,5,2,5,1,1,1,9,3,5,1,7,2,7,7,4,4,7,1,1,2,1,7,7,7,7,1,4,2,4,4,3,3,3,1,2,1,1,1,1,1,1,1,1,5,1,Tidak,Tidak,23,3,3,3,1,Tidak,NA,Pernah,21,"Ya, pernah mendengar",NA,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,21,92,1,101,1,"Memutuskan untuk golput, tidak memilih siapapun",48,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,Tempat kerja,1,1,2,24,1,4,1,2,3,Saya bagian dari 2 atau lebih kelompok etnis yang berbeda,Surabaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/28/2018 16:15,TRUE,FALSE,19,19,0,0,1.23,23,FALSE,,,,,,,,,,,,,,,,
735,398,1,11/26/2018 13:11,Linda,TRUE,4,2,5,2,1,4,6,4,7,7,6,6,1,3,1,2,6,3,6,2,1,3,3,4,6,5,2,1,7,2,7,1,3,1,9,6,9,1,8,1,9,1,8,6,9,5,9,1,8,7,2,1,3,1,1,1,3,1,1,1,1,2,2,2,1,5,5,5,4,5,2,5,4,5,5,3,4,5,5,5,4,Ya,Ya,38,5,5,4,51,Ya,Kelas 1,Pernah,61,"Ya, pernah mendengar",NA,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,83,40,24,96,8,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,33,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,2,3,1,25,1,4,93,1,3,Jawa,Surabaya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/26/2018 13:36,TRUE,FALSE,19,19,0,0,1,5,TRUE,,,,,,,,,,,,,,,,
735,399,2,3/20/2019 4:25,Dyah,TRUE,2,2,5,3,2,4,5,4,7,7,6,5,1,5,2,3,6,4,6,3,1,1,4,5,6,4,4,1,7,4,7,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ya,Kelas 2,Pernah,NA,NA,NA,NA,NA,7,5,5,5,5,3,NA,NA,NA,NA,10,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,25,1,4,93,1,3,Jawa,Surabaya,3,4,4,5,4,2,5,2,1,3,4,3,4,3,2,2,4,2,4,5,2,1,4,3,5,1,1,5,4,5,2,4,4,5,5,5,5,2,3,3/20/2019 4:43,TRUE,FALSE,12,12,0,0,0.71,1,TRUE,,,,,,,,,,,,,,,,
311,141,1,10/30/2018 6:50,GITA NURAINI,TRUE,4,4,4,4,3,5,3,5,4,5,4,5,5,5,4,4,4,4,4,4,5,4,3,3,4,5,4,5,5,3,6,3,3,3,9,5,7,1,7,5,7,3,6,5,6,5,9,7,7,5,3,4,4,3,4,4,3,4,5,3,5,4,4,5,3,4,4,3,3,4,3,4,3,3,3,4,2,3,3,3,3,Tidak,Tidak,74,4,3,3,77,Tidak,NA,Tidak pernah,NA,"Tidak, tidak pernah mendengar sama sekali",NA,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,64,54,44,78,3,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,77,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,3,4,1,26,1,2,75,1,2,Jawa,Gresik,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/30/2018 7:53,TRUE,FALSE,19,19,0,0,0.47,0,FALSE,,,,,,,,,,,,,,,,
1201,635,1,12/20/2018 12:10,Septi,TRUE,2,6,6,2,7,4,2,7,7,7,7,7,1,1,2,6,2,4,4,1,7,4,2,6,2,6,4,7,7,7,7,4,7,1,9,6,9,1,9,1,9,1,9,1,9,1,9,9,9,7,7,7,7,1,1,1,1,2,6,5,7,1,2,1,4,5,5,5,5,5,4,5,2,4,4,5,5,1,5,3,5,Tidak,Tidak,51,5,5,5,91,Ya,Kelas 3,Pernah,101,"Tidak, tidak pernah mendengar sama sekali","Saya tetap akan menjadi peserta, namun kedepannya, saya ragu dapat membayar iuran secara rutin","Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,41,61,41,71,3,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,31,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,3,2,1,40,1,1,61,1,4,Jawa,Trenggalek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/20/2018 12:55,TRUE,FALSE,19,19,0,0,0.87,34,TRUE,,,,,,,,,,,,,,,,
1201,636,2,3/22/2019 15:06,Citra,TRUE,2,3,4,4,4,3,5,5,3,3,3,4,5,5,5,4,2,2,3,4,3,3,3,3,3,3,2,3,3,3,3,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ya,Kelas 3,Pernah,NA,NA,NA,NA,NA,10,5,5,5,5,5,NA,NA,NA,NA,5,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,40,1,1,61,1,4,Jawa,Trenggalek,5,5,2,4,3,4,3,5,1,2,5,4,5,3,4,3,3,3,1,5,1,1,1,2,4,1,1,5,4,5,5,4,4,5,4,5,5,5,5,3/24/2019 11:41,TRUE,FALSE,12,12,0,0,0.92,21,TRUE,,,,,,,,,,,,,,,,
1050,550,1,12/15/2018 10:34,Tukijo,TRUE,5,5,5,3,6,7,4,3,5,5,5,5,4,5,6,6,6,5,4,3,5,5,5,4,5,6,5,5,7,5,6,7,4,5,8,4,8,2,9,4,7,4,7,5,8,5,8,7,9,5,4,5,5,3,2,4,3,5,5,5,4,2,2,3,3,5,5,5,5,5,4,4,5,5,5,4,5,4,4,5,4,Ya,Ya,95,5,4,4,98,Ya,Kelas 3,Pernah,76,"Tidak, tidak pernah mendengar sama sekali",NA,"Tidak, saya bukan seorang tenaga kesehatan",NA,NA,NA,NA,NA,NA,NA,58,70,59,89,8,Menggunakan hak pilih saya untuk memilih salah satu pasangan calon,101,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,2,4,2,50,1,1,44,1,2,Jawa,Ponorogo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/15/2018 10:55,TRUE,FALSE,19,19,0,0,1.23,41,TRUE,,,,,,,,,,,,,,,,
